model_name,model_display_name,model_description,dataset_type,learning_rate,iteration,epochs_trained,train_metrics,val_metrics,test_metrics,test_accuracy,val_accuracy,train_accuracy,test_precision,val_precision,train_precision,test_recall,val_recall,train_recall,test_f1,val_f1,train_f1
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0001,3,48,"{'precision': 0.776183644189383, 'recall': 0.6470588235294118, 'f1': 0.5395083406496927, 'accuracy': 0.6470588235294118}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.775, 'recall': 0.64, 'f1': 0.5342657342657343, 'accuracy': 0.64}",0.64,0.6666666666666666,0.6470588235294118,0.775,0.7857142857142858,0.776183644189383,0.64,0.6666666666666666,0.6470588235294118,0.5342657342657343,0.5838509316770186,0.5395083406496927
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0001,4,21,"{'precision': 0.3562174236783321, 'recall': 0.5411764705882353, 'f1': 0.4296362819937135, 'accuracy': 0.5411764705882353}","{'precision': 0.4272727272727272, 'recall': 0.4666666666666667, 'f1': 0.44, 'accuracy': 0.4666666666666667}","{'precision': 0.602710027100271, 'recall': 0.62, 'f1': 0.5773676542010685, 'accuracy': 0.62}",0.62,0.4666666666666667,0.5411764705882353,0.602710027100271,0.4272727272727272,0.3562174236783321,0.62,0.4666666666666667,0.5411764705882353,0.5773676542010685,0.44,0.4296362819937135
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0002,0,14,"{'precision': 0.5190030557677616, 'recall': 0.5882352941176471, 'f1': 0.5025969548341174, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.5458631256384066, 'recall': 0.59, 'f1': 0.51333070140808, 'accuracy': 0.59}",0.59,0.6666666666666666,0.5882352941176471,0.5458631256384066,0.7857142857142858,0.5190030557677616,0.59,0.6666666666666666,0.5882352941176471,0.51333070140808,0.5838509316770186,0.5025969548341174
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0002,1,17,"{'precision': 0.5024390243902439, 'recall': 0.6, 'f1': 0.47810945273631833, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.6926315789473685, 'recall': 0.63, 'f1': 0.5278853046594982, 'accuracy': 0.63}",0.63,0.6,0.6,0.6926315789473685,0.36,0.5024390243902439,0.63,0.6,0.6,0.5278853046594982,0.44999999999999996,0.47810945273631833
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0002,2,32,"{'precision': 0.5567567567567567, 'recall': 0.6, 'f1': 0.534920634920635, 'accuracy': 0.6}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.5697674418604651, 'recall': 0.6, 'f1': 0.539320142059868, 'accuracy': 0.6}",0.6,0.6666666666666666,0.6,0.5697674418604651,0.6666666666666666,0.5567567567567567,0.6,0.6666666666666666,0.6,0.539320142059868,0.6349206349206349,0.534920634920635
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0002,3,19,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.5333333333333333,0.611764705882353,0.5625,0.3428571428571428,0.3742560553633218,0.6,0.5333333333333333,0.611764705882353,0.48251748251748255,0.41739130434782606,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0002,4,21,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.6666666666666666,0.6,0.5625,0.7857142857142858,0.3714285714285714,0.6,0.6666666666666666,0.6,0.48251748251748255,0.5838509316770186,0.45882352941176463
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0005,0,26,"{'precision': 0.4795518207282913, 'recall': 0.5764705882352941, 'f1': 0.48117647058823526, 'accuracy': 0.5764705882352941}","{'precision': 0.3, 'recall': 0.4, 'f1': 0.34285714285714286, 'accuracy': 0.4}","{'precision': 0.5697674418604651, 'recall': 0.6, 'f1': 0.539320142059868, 'accuracy': 0.6}",0.6,0.4,0.5764705882352941,0.5697674418604651,0.3,0.4795518207282913,0.6,0.4,0.5764705882352941,0.539320142059868,0.34285714285714286,0.48117647058823526
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0005,1,21,"{'precision': 0.6382604323780794, 'recall': 0.6470588235294118, 'f1': 0.5987954789208811, 'accuracy': 0.6470588235294118}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5914529914529915, 'recall': 0.61, 'f1': 0.5266657656440059, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6470588235294118,0.5914529914529915,0.3428571428571428,0.6382604323780794,0.61,0.5333333333333333,0.6470588235294118,0.5266657656440059,0.41739130434782606,0.5987954789208811
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0005,2,30,"{'precision': 0.6244705882352941, 'recall': 0.6352941176470588, 'f1': 0.5707810463500546, 'accuracy': 0.6352941176470588}","{'precision': 0.32307692307692304, 'recall': 0.4666666666666667, 'f1': 0.38181818181818183, 'accuracy': 0.4666666666666667}","{'precision': 0.6053156146179401, 'recall': 0.62, 'f1': 0.5623541349568747, 'accuracy': 0.62}",0.62,0.4666666666666667,0.6352941176470588,0.6053156146179401,0.32307692307692304,0.6244705882352941,0.62,0.4666666666666667,0.6352941176470588,0.5623541349568747,0.38181818181818183,0.5707810463500546
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0005,3,20,"{'precision': 0.5695501730103807, 'recall': 0.6, 'f1': 0.5626666666666666, 'accuracy': 0.6}","{'precision': 0.5818181818181818, 'recall': 0.6, 'f1': 0.5800000000000001, 'accuracy': 0.6}","{'precision': 0.5920000000000001, 'recall': 0.61, 'f1': 0.5866666666666667, 'accuracy': 0.61}",0.61,0.6,0.6,0.5920000000000001,0.5818181818181818,0.5695501730103807,0.61,0.6,0.6,0.5866666666666667,0.5800000000000001,0.5626666666666666
bluebert,BlueBERT,Biomedical domain BlueBERT,title,0.0005,4,12,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.6235294117647059,0.7636363636363638,0.36,0.7669467787114845,0.61,0.6,0.6235294117647059,0.4723423838011966,0.44999999999999996,0.49065743944636675
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-05,0,77,"{'precision': 0.53, 'recall': 0.6, 'f1': 0.49505582137161086, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5327188940092167, 'recall': 0.59, 'f1': 0.49027951606174386, 'accuracy': 0.59}",0.59,0.5333333333333333,0.6,0.5327188940092167,0.3428571428571428,0.53,0.59,0.5333333333333333,0.6,0.49027951606174386,0.41739130434782606,0.49505582137161086
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-05,1,102,"{'precision': 0.42866716306775876, 'recall': 0.5647058823529412, 'f1': 0.45888570342993334, 'accuracy': 0.5647058823529412}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.4907801418439716, 'recall': 0.58, 'f1': 0.4711462450592886, 'accuracy': 0.58}",0.58,0.5333333333333333,0.5647058823529412,0.4907801418439716,0.3428571428571428,0.42866716306775876,0.58,0.5333333333333333,0.5647058823529412,0.4711462450592886,0.41739130434782606,0.45888570342993334
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-05,2,55,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.5333333333333333,0.611764705882353,0.5625,0.3428571428571428,0.3742560553633218,0.6,0.5333333333333333,0.611764705882353,0.48251748251748255,0.41739130434782606,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-05,3,41,"{'precision': 0.3655667144906743, 'recall': 0.5764705882352941, 'f1': 0.4474100087796313, 'accuracy': 0.5764705882352941}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.49209621993127145, 'recall': 0.59, 'f1': 0.4619167530736187, 'accuracy': 0.59}",0.59,0.6,0.5764705882352941,0.49209621993127145,0.36,0.3655667144906743,0.59,0.6,0.5764705882352941,0.4619167530736187,0.44999999999999996,0.4474100087796313
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-05,4,108,"{'precision': 0.5717501815541032, 'recall': 0.611764705882353, 'f1': 0.501944846217292, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.5612244897959183,0.36,0.5717501815541032,0.6,0.6,0.611764705882353,0.46714888487040385,0.44999999999999996,0.501944846217292
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-05,0,58,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.45625, 'recall': 0.58, 'f1': 0.45664335664335676, 'accuracy': 0.58}",0.58,0.6,0.6,0.45625,0.5692307692307692,0.3714285714285714,0.58,0.6,0.6,0.45664335664335676,0.5363636363636365,0.45882352941176463
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-05,1,29,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.5333333333333333,0.611764705882353,0.5625,0.3428571428571428,0.3742560553633218,0.6,0.5333333333333333,0.611764705882353,0.48251748251748255,0.41739130434782606,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-05,2,68,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-05,3,58,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-05,4,28,"{'precision': 0.5024390243902439, 'recall': 0.6, 'f1': 0.47810945273631833, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6,0.7636363636363638,0.3428571428571428,0.5024390243902439,0.61,0.5333333333333333,0.6,0.4723423838011966,0.41739130434782606,0.47810945273631833
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-05,0,59,"{'precision': 0.5717501815541032, 'recall': 0.611764705882353, 'f1': 0.501944846217292, 'accuracy': 0.611764705882353}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6926315789473685, 'recall': 0.63, 'f1': 0.5278853046594982, 'accuracy': 0.63}",0.63,0.6,0.611764705882353,0.6926315789473685,0.5692307692307692,0.5717501815541032,0.63,0.6,0.611764705882353,0.5278853046594982,0.5363636363636365,0.501944846217292
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-05,1,46,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.5333333333333333,0.611764705882353,0.5625,0.3428571428571428,0.3742560553633218,0.6,0.5333333333333333,0.611764705882353,0.48251748251748255,0.41739130434782606,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-05,2,11,"{'precision': 0.5700212615166549, 'recall': 0.611764705882353, 'f1': 0.4844070961718021, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7711340206185568, 'recall': 0.63, 'f1': 0.5144126796030218, 'accuracy': 0.63}",0.63,0.6,0.611764705882353,0.7711340206185568,0.36,0.5700212615166549,0.63,0.6,0.611764705882353,0.5144126796030218,0.44999999999999996,0.4844070961718021
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-05,3,42,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7673469387755102, 'recall': 0.62, 'f1': 0.4937914406268837, 'accuracy': 0.62}",0.62,0.5333333333333333,0.6235294117647059,0.7673469387755102,0.3428571428571428,0.7669467787114845,0.62,0.5333333333333333,0.6235294117647059,0.4937914406268837,0.41739130434782606,0.49065743944636675
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-05,4,51,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6063157894736843, 'recall': 0.61, 'f1': 0.5023655913978495, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6,0.6063157894736843,0.3428571428571428,0.3714285714285714,0.61,0.5333333333333333,0.6,0.5023655913978495,0.41739130434782606,0.45882352941176463
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-06,0,547,"{'precision': 0.5011169024571854, 'recall': 0.5882352941176471, 'f1': 0.48813512486615324, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.45217391304347826, 'recall': 0.56, 'f1': 0.45964912280701753, 'accuracy': 0.56}",0.56,0.6666666666666666,0.5882352941176471,0.45217391304347826,0.7857142857142858,0.5011169024571854,0.56,0.6666666666666666,0.5882352941176471,0.45964912280701753,0.5838509316770186,0.48813512486615324
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-06,1,482,"{'precision': 0.53, 'recall': 0.6, 'f1': 0.49505582137161086, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.6,0.7636363636363638,0.36,0.53,0.61,0.6,0.6,0.4723423838011966,0.44999999999999996,0.49505582137161086
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-06,2,989,"{'precision': 0.3625272331154684, 'recall': 0.5647058823529412, 'f1': 0.44157452454666085, 'accuracy': 0.5647058823529412}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.49209621993127145, 'recall': 0.59, 'f1': 0.4619167530736187, 'accuracy': 0.59}",0.59,0.6666666666666666,0.5647058823529412,0.49209621993127145,0.7857142857142858,0.3625272331154684,0.59,0.6666666666666666,0.5647058823529412,0.4619167530736187,0.5838509316770186,0.44157452454666085
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-06,3,934,"{'precision': 0.5735666418466121, 'recall': 0.611764705882353, 'f1': 0.517384546302373, 'accuracy': 0.611764705882353}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.48937728937728936, 'recall': 0.57, 'f1': 0.4781186646844169, 'accuracy': 0.57}",0.57,0.6666666666666666,0.611764705882353,0.48937728937728936,0.7857142857142858,0.5735666418466121,0.57,0.6666666666666666,0.611764705882353,0.4781186646844169,0.5838509316770186,0.517384546302373
bluebert,BlueBERT,Biomedical domain BlueBERT,title,1e-06,4,387,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-06,0,280,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.6666666666666666,0.6235294117647059,0.5625,0.7857142857142858,0.7669467787114845,0.6,0.6666666666666666,0.6235294117647059,0.48251748251748255,0.5838509316770186,0.49065743944636675
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-06,1,156,"{'precision': 0.45170502983802224, 'recall': 0.5176470588235295, 'f1': 0.46785788695643543, 'accuracy': 0.5176470588235295}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.44285714285714284, 'recall': 0.52, 'f1': 0.45714285714285713, 'accuracy': 0.52}",0.52,0.6666666666666666,0.5176470588235295,0.44285714285714284,0.7857142857142858,0.45170502983802224,0.52,0.6666666666666666,0.5176470588235295,0.45714285714285713,0.5838509316770186,0.46785788695643543
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-06,2,297,"{'precision': 0.4447058823529411, 'recall': 0.5764705882352941, 'f1': 0.46535322262876455, 'accuracy': 0.5764705882352941}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.49209621993127145, 'recall': 0.59, 'f1': 0.4619167530736187, 'accuracy': 0.59}",0.59,0.6,0.5764705882352941,0.49209621993127145,0.36,0.4447058823529411,0.59,0.6,0.5764705882352941,0.4619167530736187,0.44999999999999996,0.46535322262876455
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-06,3,377,"{'precision': 0.3625272331154684, 'recall': 0.5647058823529412, 'f1': 0.44157452454666085, 'accuracy': 0.5647058823529412}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.6,0.5647058823529412,0.5612244897959183,0.36,0.3625272331154684,0.6,0.6,0.5647058823529412,0.46714888487040385,0.44999999999999996,0.44157452454666085
bluebert,BlueBERT,Biomedical domain BlueBERT,title,2e-06,4,127,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6063157894736843, 'recall': 0.61, 'f1': 0.5023655913978495, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6,0.6063157894736843,0.3428571428571428,0.3714285714285714,0.61,0.5333333333333333,0.6,0.5023655913978495,0.41739130434782606,0.45882352941176463
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-06,0,143,"{'precision': 0.5717501815541032, 'recall': 0.611764705882353, 'f1': 0.501944846217292, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.5612244897959183,0.36,0.5717501815541032,0.6,0.6,0.611764705882353,0.46714888487040385,0.44999999999999996,0.501944846217292
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-06,1,83,"{'precision': 0.7715095676824948, 'recall': 0.6352941176470588, 'f1': 0.5156551509492686, 'accuracy': 0.6352941176470588}","{'precision': 0.48333333333333334, 'recall': 0.5333333333333333, 'f1': 0.4888888888888889, 'accuracy': 0.5333333333333333}","{'precision': 0.6368794326241134, 'recall': 0.62, 'f1': 0.5215132693393564, 'accuracy': 0.62}",0.62,0.5333333333333333,0.6352941176470588,0.6368794326241134,0.48333333333333334,0.7715095676824948,0.62,0.5333333333333333,0.6352941176470588,0.5215132693393564,0.4888888888888889,0.5156551509492686
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-06,2,167,"{'precision': 0.4447058823529411, 'recall': 0.5764705882352941, 'f1': 0.46535322262876455, 'accuracy': 0.5764705882352941}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.3551020408163265, 'recall': 0.58, 'f1': 0.44050632911392396, 'accuracy': 0.58}",0.58,0.6,0.5764705882352941,0.3551020408163265,0.36,0.4447058823529411,0.58,0.6,0.5764705882352941,0.44050632911392396,0.44999999999999996,0.46535322262876455
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-06,3,87,"{'precision': 0.5717501815541032, 'recall': 0.611764705882353, 'f1': 0.501944846217292, 'accuracy': 0.611764705882353}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.34736842105263155, 'recall': 0.55, 'f1': 0.42580645161290326, 'accuracy': 0.55}",0.55,0.6,0.611764705882353,0.34736842105263155,0.5692307692307692,0.5717501815541032,0.55,0.6,0.611764705882353,0.42580645161290326,0.5363636363636365,0.501944846217292
bluebert,BlueBERT,Biomedical domain BlueBERT,title,5e-06,4,154,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.6666666666666666,0.611764705882353,0.5625,0.7857142857142858,0.3742560553633218,0.6,0.6666666666666666,0.611764705882353,0.48251748251748255,0.5838509316770186,0.4644053241734651
bluebert,BlueBERT,Biomedical domain BlueBERT,title_abstract,0.0001,0,13,"{'precision': 0.3495798319327731, 'recall': 0.5176470588235295, 'f1': 0.417327861377109, 'accuracy': 0.5176470588235295}","{'precision': 0.48333333333333334, 'recall': 0.5333333333333333, 'f1': 0.4888888888888889, 'accuracy': 0.5333333333333333}","{'precision': 0.4525490196078431, 'recall': 0.53, 'f1': 0.4636990595611285, 'accuracy': 0.53}",0.53,0.5333333333333333,0.5176470588235295,0.4525490196078431,0.48333333333333334,0.3495798319327731,0.53,0.5333333333333333,0.5176470588235295,0.4636990595611285,0.4888888888888889,0.417327861377109
bluebert,BlueBERT,Biomedical domain BlueBERT,title_abstract,0.0001,1,15,"{'precision': 0.3655667144906743, 'recall': 0.5764705882352941, 'f1': 0.4474100087796313, 'accuracy': 0.5764705882352941}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6316151202749141, 'recall': 0.61, 'f1': 0.48816471633832026, 'accuracy': 0.61}",0.61,0.5333333333333333,0.5764705882352941,0.6316151202749141,0.3428571428571428,0.3655667144906743,0.61,0.5333333333333333,0.5764705882352941,0.48816471633832026,0.41739130434782606,0.4474100087796313
bluebert,BlueBERT,Biomedical domain BlueBERT,title_abstract,0.0001,2,18,"{'precision': 0.4671387073347858, 'recall': 0.5882352941176471, 'f1': 0.4717596853819763, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.52, 'recall': 0.59, 'f1': 0.4768458781362007, 'accuracy': 0.59}",0.59,0.5333333333333333,0.5882352941176471,0.52,0.3428571428571428,0.4671387073347858,0.59,0.5333333333333333,0.5882352941176471,0.4768458781362007,0.41739130434782606,0.4717596853819763
